Year,Month,Day,DayOfWeek,UniqueCarrier,Tai_lNum,Origin_Airport,Scheduled_Departure,Dep_Delay,Distance
2016,7,8,5,AA,N4XSAA,DFW,1240,-3,247
2016,7,9,6,AA,N504AA,DFW,1240,-6,247
2016,7,10,7,AA,N4XYAA,DFW,1240,30,247
2016,7,11,1,AA,N4XVAA,DFW,1240,-2,247
2016,7,12,2,AA,N4UBAA,DFW,1240,-4,247
2016,7,13,3,AA,N514AA,DFW,1240,-7,247
2016,7,14,4,AA,N437AA,DFW,1240,32,247
2016,7,15,5,AA,N4XPAA,DFW,1240,69,247
2016,7,16,6,AA,N4YAAA,DFW,1240,22,247
2016,7,17,7,AA,N4XCAA,DFW,1240,-6,247
2016,7,18,1,AA,N4XLAA,DFW,1240,-5,247
2016,7,19,2,AA,N487AA,DFW,1240,-5,247
2016,7,20,3,AA,N570AA,DFW,1240,10,247
2016,7,21,4,AA,N4XMAA,DFW,1240,22,247
2016,7,22,5,AA,N4XJAA,DFW,1240,-6,247
2016,7,23,6,AA,N486AA,DFW,1240,-3,247
2016,7,24,7,AA,N4YNAA,DFW,1240,-6,247
2016,7,25,1,AA,N4XXAA,DFW,1240,-4,247
2016,7,26,2,AA,N438AA,DFW,1240,-3,247
2016,7,27,3,AA,N4XLAA,DFW,1240,-5,247
2016,7,28,4,AA,N485AA,DFW,1240,-5,247
2016,7,29,5,AA,N502AA,DFW,1240,112,247
2016,7,30,6,AA,N502AA,DFW,1240,20,247
2016,7,5,2,AA,N3ANAA,LAX,40,-6,1744
2016,7,1,5,AA,N3ATAA,JFK,640,-5,2153
2016,7,2,6,AA,N3LRAA,JFK,640,-1,2153
2016,7,3,7,AA,N3JHAA,JFK,640,30,2153
2016,7,4,1,AA,N3DRAA,JFK,640,-5,2153
2016,7,5,2,AA,N3MPAA,JFK,640,-1,2153
2016,7,6,3,AA,N3JFAA,JFK,640,1,2153
2016,7,7,4,AA,N3HGAA,JFK,640,-3,2153
2016,7,8,5,AA,N3DTAA,JFK,640,2,2153
2016,7,9,6,AA,N3EDAA,JFK,640,-2,2153
2016,7,10,7,AA,N3FTAA,JFK,640,5,2153
2016,7,11,1,AA,N3JNAA,JFK,640,-2,2153
2016,7,12,2,AA,N3FBAA,JFK,640,-2,2153
2016,7,13,3,AA,N3NAAA,JFK,640,0,2153
2016,7,14,4,AA,N3MMAA,JFK,640,6,2153
2016,7,15,5,AA,N3LFAA,JFK,640,2,2153
2016,7,16,6,AA,N3DBAA,JFK,640,-1,2153
2016,7,17,7,AA,N3GKAA,JFK,640,-4,2153
2016,7,18,1,AA,N3CCAA,JFK,640,-1,2153
2016,7,19,2,AA,N3GEAA,JFK,640,-1,2153
2016,7,20,3,AA,N3AMAA,JFK,640,-5,2153
2016,7,21,4,AA,N3AUAA,JFK,640,-6,2153
2016,7,22,5,AA,N3AAAA,JFK,640,-4,2153
2016,7,23,6,AA,N3ESAA,JFK,640,-3,2153
2016,7,24,7,AA,N3LCAA,JFK,640,-4,2153
2016,7,25,1,AA,N3DRAA,JFK,640,-2,2153
2016,7,26,2,AA,N3ELAA,JFK,640,122,2153
2016,7,27,3,AA,N3EYAA,JFK,640,-3,2153
2016,7,28,4,AA,N3ELAA,JFK,640,1,2153
2016,7,29,5,AA,N3ALAA,JFK,640,0,2153
2016,7,30,6,AA,N3GVAA,JFK,640,0,2153
2016,7,31,7,AA,N3BYAA,JFK,640,-2,2153
2016,7,1,5,AA,N3ATAA,PHX,1027,-6,1009
2016,7,2,6,AA,N3FCAA,PHX,1027,160,1009
2016,7,3,7,AA,N3JHAA,PHX,1027,0,1009
2016,7,5,2,AA,N3MPAA,PHX,1025,-5,1009
2016,7,6,3,AA,N3JFAA,PHX,1025,-3,1009
2016,7,7,4,AA,N3HGAA,PHX,1025,-6,1009
2016,7,8,5,AA,N3CUAA,PHX,1025,-1,1009
2016,7,9,6,AA,N3KKAA,PHX,1025,-4,1009
2016,7,10,7,AA,N3JAAA,PHX,1025,-1,1009
2016,7,11,1,AA,N3JNAA,PHX,1025,-1,1009
2016,7,12,2,AA,N3FBAA,PHX,1025,-2,1009
2016,7,13,3,AA,N3NAAA,PHX,1025,-2,1009
2016,7,14,4,AA,N3MMAA,PHX,1025,-5,1009
2016,7,15,5,AA,N3LFAA,PHX,1025,0,1009
2016,7,16,6,AA,N3DBAA,PHX,1025,0,1009
2016,7,17,7,AA,N3GKAA,PHX,1025,-7,1009
2016,7,18,1,AA,N3CCAA,PHX,1025,-6,1009
2016,7,19,2,AA,N3GEAA,PHX,1025,-5,1009
2016,7,20,3,AA,N3AMAA,PHX,1025,-3,1009
2016,7,21,4,AA,N3AUAA,PHX,1025,-3,1009
2016,7,22,5,AA,N3AAAA,PHX,1025,-2,1009
2016,7,23,6,AA,N3AGAA,PHX,1025,113,1009
2016,7,24,7,AA,N3LCAA,PHX,1025,-1,1009
2016,7,25,1,AA,N3DRAA,PHX,1025,-4,1009
2016,7,26,2,AA,N3FYAA,PHX,1025,-1,1009
2016,7,27,3,AA,N3DHAA,PHX,1025,-5,1009
2016,7,28,4,AA,N3ELAA,PHX,1025,3,1009
2016,7,29,5,AA,N3ALAA,PHX,1025,-2,1009
2016,7,30,6,AA,N3EHAA,PHX,1025,-2,1009
2016,7,31,7,AA,N3LVAA,PHX,1025,2,1009
2016,7,1,5,AA,N489AA,DFW,1055,-4,247
2016,7,2,6,AA,N4YAAA,DFW,1055,-7,247
2016,7,3,7,AA,N514AA,DFW,1055,-5,247
2016,7,4,1,AA,N4XLAA,DFW,1055,50,247
2016,7,5,2,AA,N436AA,DFW,1055,3,247
2016,7,6,3,AA,N528AA,DFW,1055,-4,247
2016,7,7,4,AA,N4XYAA,DFW,1055,23,247
2016,7,8,5,AA,N439AA,DFW,1055,-8,247
2016,7,9,6,AA,N4YSAA,DFW,1055,-5,247
2016,7,10,7,AA,N502AA,DFW,1055,185,247
2016,7,11,1,AA,N4YCAA,DFW,1055,-7,247
2016,7,12,2,AA,N4XEAA,DFW,1055,-3,247
2016,7,13,3,AA,N434AA,DFW,1055,-7,247
2016,7,14,4,AA,N486AA,DFW,1055,84,247
2016,7,16,6,AA,N4XEAA,DFW,1055,125,247
2016,7,17,7,AA,N570AA,DFW,1055,-4,247
2016,7,18,1,AA,N4XJAA,DFW,1055,-5,247
2016,7,19,2,AA,N4XUAA,DFW,1055,-8,247
2016,7,20,3,AA,N4YEAA,DFW,1055,-4,247
2016,7,21,4,AA,N4YBAA,DFW,1055,-6,247
2016,7,22,5,AA,N488AA,DFW,1055,-5,247
2016,7,23,6,AA,N520AA,DFW,1055,-7,247
2016,7,24,7,AA,N4XEAA,DFW,1055,45,247
2016,7,25,1,AA,N4XTAA,DFW,1055,-4,247
2016,7,26,2,AA,N488AA,DFW,1055,-3,247
2016,7,27,3,AA,N502AA,DFW,1055,-6,247
2016,7,28,4,AA,N4YPAA,DFW,1055,22,247
2016,7,29,5,AA,N541AA,DFW,1055,-6,247
2016,7,30,6,AA,N501AA,DFW,1055,0,247
2016,7,31,7,AA,N4YSAA,DFW,1055,48,247
2016,7,1,5,AA,N3GMAA,JFK,1629,328,2153
2016,7,3,7,AA,N3DUAA,JFK,1629,-2,2153
2016,7,4,1,AA,N3MVAA,JFK,1629,21,2153
2016,7,5,2,AA,N3HKAA,JFK,1629,43,2153
2016,7,6,3,AA,N3KPAA,JFK,1629,18,2153
2016,7,7,4,AA,N3GSAA,JFK,1629,40,2153
2016,7,10,7,AA,N3ALAA,JFK,1629,-2,2153
2016,7,11,1,AA,N3NGAA,JFK,1629,-1,2153
2016,7,12,2,AA,N3JDAA,JFK,1629,11,2153
2016,7,13,3,AA,N3MRAA,JFK,1629,6,2153
2016,7,14,4,AA,N3DLAA,JFK,1629,-6,2153
2016,7,15,5,AA,N3ARAA,JFK,1629,-1,2153
2016,7,17,7,AA,N3ENAA,JFK,1629,17,2153
2016,7,18,1,AA,N3KSAA,JFK,1629,8,2153
2016,7,19,2,AA,N3AGAA,JFK,1629,-3,2153
2016,7,20,3,AA,N3HVAA,JFK,1629,-1,2153
2016,7,21,4,AA,N3ASAA,JFK,1629,53,2153
2016,7,22,5,AA,N3NPAA,JFK,1629,32,2153
2016,7,24,7,AA,N3AUAA,JFK,1629,1,2153
2016,7,25,1,AA,N3BFAA,JFK,1629,156,2153
2016,7,26,2,AA,N3DJAA,JFK,1629,-4,2153
2016,7,27,3,AA,N3GLAA,JFK,1629,75,2153
2016,7,28,4,AA,N3NJAA,JFK,1629,42,2153
2016,7,29,5,AA,N3NRAA,JFK,1629,22,2153
2016,7,31,7,AA,N3DLAA,JFK,1629,3,2153
2016,7,1,5,AA,N3JLAA,PHX,2015,-1,1009
2016,7,2,6,AA,N3FEAA,PHX,2015,-3,1009
2016,7,4,1,AA,N3MVAA,PHX,2015,-7,1009
2016,7,5,2,AA,N3HKAA,PHX,2010,7,1009
2016,7,6,3,AA,N3KPAA,PHX,2010,-7,1009
2016,7,7,4,AA,N3GSAA,PHX,2010,11,1009
2016,7,8,5,AA,N3ERAA,PHX,2010,251,1009
2016,7,9,6,AA,N3EVAA,PHX,2010,0,1009
2016,7,10,7,AA,N3ALAA,PHX,2010,-7,1009
2016,7,11,1,AA,N3NGAA,PHX,2010,-8,1009
2016,7,12,2,AA,N3JDAA,PHX,2010,-7,1009
2016,7,13,3,AA,N3MRAA,PHX,2010,-2,1009
2016,7,14,4,AA,N3DLAA,PHX,2010,-4,1009
2016,7,15,5,AA,N3ARAA,PHX,2010,15,1009
2016,7,16,6,AA,N3JMAA,PHX,2010,49,1009
2016,7,17,7,AA,N3ENAA,PHX,2010,-7,1009
2016,7,18,1,AA,N3KSAA,PHX,2010,127,1009
2016,7,19,2,AA,N3AGAA,PHX,2010,-4,1009
2016,7,20,3,AA,N3HVAA,PHX,2010,-4,1009
2016,7,21,4,AA,N3ASAA,PHX,2010,32,1009
2016,7,22,5,AA,N3LXAA,PHX,2010,32,1009
2016,7,23,6,AA,N3DWAA,PHX,2010,-7,1009
2016,7,24,7,AA,N3AUAA,PHX,2010,-6,1009
2016,7,26,2,AA,N3DJAA,PHX,2010,-2,1009
2016,7,27,3,AA,N3GLAA,PHX,2010,62,1009
2016,7,28,4,AA,N3NJAA,PHX,2010,238,1009
2016,7,30,6,AA,N3JKAA,PHX,2010,170,1009
2016,7,31,7,AA,N3DLAA,PHX,2010,2,1009
2016,7,1,5,AA,N4YFAA,DFW,710,-7,550
2016,7,4,1,AA,N504AA,DFW,710,119,550
2016,7,5,2,AA,N438AA,DFW,715,-9,550
2016,7,6,3,AA,N501AA,DFW,715,-1,550
2016,7,7,4,AA,N487AA,DFW,715,-7,550
2016,7,8,5,AA,N482AA,DFW,715,29,550
2016,7,11,1,AA,N4XMAA,DFW,715,-2,550
2016,7,12,2,AA,N487AA,DFW,715,-5,550
2016,7,13,3,AA,N486AA,DFW,715,-8,550
2016,7,14,4,AA,N514AA,DFW,715,-6,550
2016,7,18,1,AA,N4YTAA,DFW,715,1,550
2016,7,19,2,AA,N4XSAA,DFW,715,-1,550
2016,7,1,5,AA,N3FFAA,DFW,1859,30,1438
2016,7,2,6,AA,N3KYAA,DFW,1859,8,1438
2016,7,3,7,AA,N3EPAA,DFW,1859,0,1438
2016,7,4,1,AA,N3LTAA,DFW,1859,14,1438
2016,7,5,2,AA,N3BMAA,DFW,1859,16,1438
2016,7,6,3,AA,N3JVAA,DFW,1859,-3,1438
2016,7,7,4,AA,N3AWAA,DFW,1859,35,1438
2016,7,8,5,AA,N3BMAA,DFW,1859,85,1438
2016,7,9,6,AA,N3FDAA,DFW,1859,49,1438
2016,7,10,7,AA,N3HTAA,DFW,1859,36,1438
2016,7,11,1,AA,N3AVAA,DFW,1859,-4,1438
2016,7,12,2,AA,N3LVAA,DFW,1859,2,1438
2016,7,13,3,AA,N3JVAA,DFW,1859,-5,1438
2016,7,14,4,AA,N3MEAA,DFW,1859,74,1438
2016,7,15,5,AA,N3ATAA,DFW,1859,167,1438
2016,7,16,6,AA,N3BGAA,DFW,1859,-3,1438
2016,7,17,7,AA,N3EDAA,DFW,1859,14,1438
2016,7,18,1,AA,N3FDAA,DFW,1859,0,1438
2016,7,19,2,AA,N3GLAA,DFW,1859,75,1438
2016,7,20,3,AA,N3JHAA,DFW,1859,5,1438
2016,7,21,4,AA,N3FSAA,DFW,1859,0,1438
2016,7,22,5,AA,N3FRAA,DFW,1859,2,1438
2016,7,23,6,AA,N3GVAA,DFW,1859,-1,1438
2016,7,24,7,AA,N3JEAA,DFW,1859,-2,1438
2016,7,25,1,AA,N3CYAA,DFW,1859,51,1438
2016,7,26,2,AA,N3JWAA,DFW,1859,15,1438
2016,7,27,3,AA,N3LUAA,DFW,1859,16,1438
2016,7,28,4,AA,N3NHAA,DFW,1859,3,1438
2016,7,29,5,AA,N3GPAA,DFW,1859,70,1438
2016,7,30,6,AA,N3NCAA,DFW,1859,52,1438
2016,7,31,7,AA,N3DSAA,DFW,1859,0,1438
2016,7,1,5,AA,N3MDAA,LAS,600,-7,236
2016,7,2,6,AA,N3BHAA,LAS,600,-4,236
2016,7,3,7,AA,N3FUAA,LAS,600,-5,236
2016,7,4,1,AA,N3BAAA,LAS,600,-1,236
2016,7,5,2,AA,N3HHAA,LAS,600,-5,236
2016,7,6,3,AA,N3DLAA,LAS,600,-5,236
2016,7,7,4,AA,N3HYAA,LAS,600,-1,236
2016,7,8,5,AA,N3FHAA,LAS,600,-8,236
2016,7,9,6,AA,N3NFAA,LAS,600,-7,236
2016,7,10,7,AA,N3FMAA,LAS,600,-4,236
2016,7,11,1,AA,N3JFAA,LAS,600,-4,236
2016,7,12,2,AA,N3BDAA,LAS,600,-1,236
2016,7,13,3,AA,N3JSAA,LAS,600,-6,236
2016,7,14,4,AA,N3HRAA,LAS,600,-3,236
2016,7,15,5,AA,N3DYAA,LAS,600,-4,236
2016,7,16,6,AA,N3EVAA,LAS,600,-6,236
2016,7,17,7,AA,N3EBAA,LAS,600,-4,236
2016,7,18,1,AA,N3LKAA,LAS,600,-5,236
2016,7,19,2,AA,N3LKAA,LAS,600,-3,236
2016,7,20,3,AA,N3BFAA,LAS,600,-9,236
2016,7,21,4,AA,N3ENAA,LAS,600,-3,236
2016,7,22,5,AA,N3JHAA,LAS,600,-1,236
2016,7,23,6,AA,N3BLAA,LAS,600,0,236
2016,7,24,7,AA,N3LKAA,LAS,600,0,236
2016,7,25,1,AA,N3JKAA,LAS,600,4,236
2016,7,26,2,AA,N3HKAA,LAS,600,1,236
2016,7,27,3,AA,N3JUAA,LAS,600,-6,236
2016,7,28,4,AA,N3BYAA,LAS,600,-2,236
2016,7,29,5,AA,N3JTAA,LAS,600,-3,236
2016,7,30,6,AA,N3BDAA,LAS,600,-1,236
2016,7,31,7,AA,N3NLAA,LAS,600,1,236
2016,7,1,5,AA,N869AA,LAX,815,31,2611
2016,7,2,6,AA,N3HDAA,LAX,815,-6,2611
2016,7,3,7,AA,N868AA,LAX,815,-5,2611
2016,7,4,1,AA,N3HDAA,LAX,815,-4,2611
2016,7,5,2,AA,N891AA,LAX,815,116,2611
2016,7,6,3,AA,N882AA,LAX,815,-2,2611
2016,7,7,4,AA,N890AA,LAX,815,6,2611
2016,7,8,5,AA,N867AA,LAX,815,45,2611
2016,7,9,6,AA,N3NEAA,LAX,815,26,2611
2016,7,10,7,AA,N3LMAA,LAX,815,0,2611
2016,7,11,1,AA,N988AA,LAX,815,1,2611
2016,7,12,2,AA,N877AA,LAX,815,-4,2611
2016,7,13,3,AA,N880AA,LAX,815,-1,2611
2016,7,14,4,AA,N871AA,LAX,815,15,2611
2016,7,15,5,AA,N884AA,LAX,815,294,2611
2016,7,16,6,AA,N3DWAA,LAX,815,-5,2611
